Id	Label
6322	Peoples and Civilizations of Ancient Southwest Asia, North Africa, and Europe
6324	Early Peoples and Civilizations of Southwest Asia and Egypt, the Aegean, and North Africa
6508	Peoples of Ancient Europe and the Classical Civilizations of the Ancient Mediterranean World to AD 395
6325	The character and achievements of ancient Near Eastern, Aegean, and North African civilizations
6328	Mesopotamia and Iran to c. 1600 BC
6348	Emergence of river valley civilization in Egypt (to c. 1600 BC)
6361	Early civilizations in Syria and Palestine, Anatolia, and the Aegean to c. 1600 BC
6387	The era of the Egyptian and Hittite empires (c. 1600-1050 bc): the expansion of the Indo-Europeans
6428	The era of the new states of Southwest Asia: the beginning of the Iron Age (c. 1050-700 BC)
6451	The era of the Assyrian and Neo-Babylonian empires and the Achaemenid Persian Empire (746-250 bc)
6477	The Parthian and Sasanian empires (c. 250 BC-AD 651), Armenia
6491	The Nilotic Sudan, South Arabia, and Ethiopia until c. AD 600
6509	Non-Classical ancient Europe
6535	Archaic Greece and the development of Classical Greek civilization (c. 1200-323 BC)
6572	The Hellenistic Age (323-27 BC)
6598	The rise of Rome
6640	The Roman Empire (31 BC-AD 395)
6329	Development of river valley civilization in Mesopotamia
6347	Early Elam (Iran): cultural ties and political and military interaction with Mesopotamia
6349	The Predynastic Period (to c. 2925 BC) and the Early Dynastic Period (1st through 3rd dynasties, c. 2925-c. 2575 BC)
6351	The Old Kingdom (c. 2575-2130 BC) and the First Intermediate Period (c. 2130-1939 BC)
6356	The Middle Kingdom (1938—c. 1600 bc) and the Second Intermediate Period (c. 1630-1540 BC)
6362	Emergence of civilization in Syria and Palestine
6373	Emergence of civilizations in Anatolia, Cyprus, and the Aegean
6388	The New Kingdom of Egypt (18th—20th dynasties, 1539-1075 BC)
6401	The Hittite Empire and its conflict with Egypt
6414	Mesopotamia from c. 1600 to c. 900 BC
6420	The Elamite kingdom and its struggle with Babylonia in the 13th and 12th centuries BC
6421	Mycenaean (Achaean, Late Helladic) civilization in Greece (c. 1450-1100 bc)
6429	Egypt and Babylonia in decline, further Assyrian expansion
6436	Palestine, Syria, Anatolia, and Iran
6452	The first imperial unification of the ancient Near East under the Assyrian Empire (746-609 BC)
6456	The interval between Assyrian and Achaemenid hegemony (610-539 BC)
6469	The Achaemenid Persian Empire (529-330 BC) under the successors of Cyrus II the Great,Greek rule to c. 250 BC
6478	The revival of Iranian power with the establishment of the Parthian Empire by Arsaces,formation of the Arsacid Parthian state
6484	Extension of Iranian power under the Sasanian Empire
6490	Armenia: client status under the Iranian empires of Rome in the period dominated by the Arsacids
6493	Emergence of civilization in the Nilotic Sudan (Nubia): the origins of Nubian culture
6494	Egyptianization and the Kingdom of Kush (c. 1786-751 BC), conquest of Egypt (c. 730 BC) and later expulsion by the Assyrians (by 654 BC), conquest by Aksum (AD 350)
6495	Pre-Islamic South Arabia
6497	Ethiopia to c. AD 650
6501	North Africa until the Roman conquest
6510	The geography and ethnography of Europe, archaeological and documentary historical sources,historiographic problems
6511	Europe before the Iron Age
6515	Non-Classical Europe in the Iron Age {c. 650 BC-c. AD 100)
6536	The Early Archaic and Archaic periods (c. 1200-c. 500 BC)
6556	The Classical period (c. 500-323 BC)
6573	Establishment of the Hellenistic kingdoms and monarchies
6588	Relations among the Hellenistic states and other peoples from c. 275 to 27 BC
6595	Hellenistic political, social, economic, and cultural institutions
6599	The character and achievements of the Romans, the archaeological and documentary historical sources (e.g., Pompeii and Herculaneum), historiographic problems
6600	Early (regal) Rome to the 6th century BC
6604	The early Roman Republic (6th century-264 BC)
6609	The middle republic: the emergence of Rome as the leading Mediterranean power (264-135 BC)
6623	The late Roman Republic (133-31 BC)
6641	Consolidation of the empire under the Julio-Claudians (31 BC-AD 68)
6652	Growth of the empire under the Flavians and Antonines (AD 69-192)
6657	The zenith of the Roman Empire in the late 1st and 2nd centuries AD
6662	Changes and crises in the Roman Empire in the 3rd and 4th centuries AD
6330	The Late Neolithic, Chalcolithic, and protohistoric (pre-urban) periods
6331	The Sumerians from their origins to the end of the Early Dynastic Period (c. 2350 BC)
6336	Sumer and Akkad from c. 2350 to 2000 BC
6340	The Old Babylonian Period and the early history of Assyria
6346	Hurrian expansion to c. 1600 bc and the decline of the Old Babylonian Empire after c. 1750 BC
6352	The Old Kingdom (4th-8th dynasties, c. 2575-c. 2130 BC)
6354	The First Intermediate Period (9th-11th dynasties, c. 2130-1939 BC)
6357	The Middle Kingdom (12th-14th dynasties, 1938-c. 1600 BC)
6359	The Second Intermediate Period (15th-17th dynasties, c. 1630-1540 BC)
6363	The Stone Age cultures and their transition from the Neolithic to the Early Bronze Age untilc. 2300 BC, agricultural and technological developments, Proto-Urban settlements, Jericho
6368	The Intermediate Period (c. 2300-c. 1900 BC) and the Middle Bronze Age (c. 1900-c. 1525 BC)
6374	Anatolia: the Neolithic, Chalcolithic, and Bronze ages; settlement by the Hittites
6381	The Late Neolithic, Chalcolithic, and Bronze ages in Cyprus
6382	The early Aegean civilizations (to c. 1450 BC)
6389	The 18th dynasty (1539-1292 BC)
6395	The 19th and 20th dynasties (1292-1075 bc)
6399	Society and culture in the New Kingdom
6403	The Hittite Empire (c. 1525-1190 BC)
6408	Syria and Palestine under Egyptian, Mitannian, and Hittite domination, and the period of the migrations of new peoples (c. 1550-1200 BC)
6415	The Kassites in Babylonia (c. 1595—c. 1155 BC)
6417	The kingdom of the Hurrians and the Mitanni (c. 1500-1360 BC) in northern Mesopotamia, its displacement by Assyria
6418	The rise of Assyria (c. 1360-1076 BC)
6423	The overthrow of the existing social order, introduction of new artistic styles, conquest of the Cyclades, the evidence of the Linear B tablets, destruction of the palace at Knossos and period of the Mycenaean Empire
6424	The end of the Bronze Age in the Aegean
6426	The people of the Bronze Age Aegean
6430	Egypt under the 21 st—25th dynasties (c. 1075-656 BC)
6432	Babylonia (c. 1050-750 BC)
6434	Emergence of Assyria as the dominant Mesopotamian state after c. 900 BC
6437	Development of Canaanite-Phoenician commercial city-states from c. 1100 to c. 700 BC (e.g., Tyre, Sidon)
6439	The Hebrew kingdom (c. 1020-c. 700 BC)
6443	The neo-Hittite states of southeastern Anatolia
6445	Foundation of Urartu in about the 13th century bc, rise of the Urartian kingdom (c. 840-c. 744 BC), Assyrian influences, the Cimmerian invasion (c. 714 BC) and destruction of the kingdom (c. 609 BC), influence of the Urartian state, the Armenian Empire un
6446	Phrygia in central and western Anatolia (c. 1180-c. 700 BC)
6448	The Aramaean kingdoms (e.gDamascus) and their cultural and commercial role: conquest by Assyria
6449	The Neo-Elamite period
6453	Assyrian culture in the context of the Mesopotamian tradition: the great cities; e.g., Nineveh
6454	Expansion of the empire under Tiglath-pileser III (744-727 BC), Sargon II (721-705 BC), and Sennacherib (704-681 BC)
6457	The Neo-Babylonian Empire (636-539 bc): conquests, treatment of Jews, decline of the empire
6462	The Anatolian kingdom of Lydia (c. 700-c. 547 BC)
6464	Saite Egypt (26th dynasty, 664-525 bc) and its reassertion of independence after Assyrian rule
6466	The Kingdom of the Medes in Iran (c. 700-550 bc) and the establishment of the Achaemenid Persian Empire
6470	The empire under Cambyses II, Darius I, and Xerxes I (529-465 BC)
6472	Xerxes' weak successors
6474	Achaemenid society and culture
