Id	Label
1	Britannica
3319	Human Society
3321	Social Groups: Peoples and Cultures
3529	Social Organization and Social Change
3661	The Production,Distribution, and Utilization of Wealth
3940	Politics and Government
4035	Law
4197	Education
3323	Peoples and Cultures of the World
3375	The Development of Human Culture
3394	Major Cultural Components and Institutions of Human Societies
3419	Language and Communication
3531	Social Structure and Change
3569	The Group Structure of Society
3600	Social Status
3620	Human Populations: Urban and Rural Communities
3663	Economic Concepts, Issues, and Systems
3691	The Consumer and the Market: Pricing and the Mechanisms for Distributing Goods
3731	The Organization of Production and Distribution
3850	The Distribution of Income and Wealth
3889	Macroeconomics
3917	Economic Growth and Planning
3942	Political Theory
3988	Political Institutions: the Structure, Branches, and Offices of Government
4006	The Functioning of Government: the Dynamics of the Political Process
4020	International Relations: Peace and War
4037	Philosophies and Systems of Law; the Practice of Law
4071	Branches of Public Law, Substantive and Procedural
4100	Branches of Private Law, Substantive and Procedural
4199	The Aims and Organization of Education
4225	Education Around the World
3324	In the Arctic
3327	In North America
3337	In Middle America
3342	In South America
3346	In Europe
3351	In the Middle East and North Africa
3356	In Asia
3362	In sub-Saharan Africa
3370	In Oceania
3376	Diverse theories of culture: conceptions involved in the analysis of culture
3383	Types of cultures
3392	Processes of cultural change 
3395	Systems of relationship based upon marriage and descent: kinship
3403	Other social structures
3406	Types of economic systems
3412	Other elements common to all cultures but differing in expression or practice between cultures
3420	Communication as a foundation of human culture and as the essential element in social and cultural interaction, the role of communication in the modification of human behaviour
3422	Nonverbal communication
3429	The nature of language
3440	The structure of speech and language
3446	Written language: systems of notation
3452	Linguistics: the scientific study of language and language development 
3460	Language and society
3467	Languages of the world
3532	The structure of society
3534	The social effects of bureaucratic and industrial specialization
3538	Social control
3548	Factors operative in social change
3560	Social movements and social change
3570	The various types of groups: patterns of group relations
3575	The social effects of racial and ethnic prejudice
3576	Special social concerns
3587	Social service: organized public and private activities to alleviate human wants and needs
3601	Social differentiation and stratification
3611	Varieties of social stratification and social mobility
3621	The composition and change of human populations
3642	Development of modem cities
3660	Development of modern rural societies
3664	Some basic concepts of economics
3673	Levels of economic analysis
3677	The comparison of different economic systems
3692	Scarcity, utility, and value: their roles in pricing, their relationship to the consumer
3693	The satisfaction of material wants: the behaviour of consumers
3697	Markets as an economic institution in a mixed economy
3718	The price system in capitalist economies
3732	The organization of the production of goods
3736	The organization of the distribution of goods
3739	The inputs of the productive process
3757	Institutional arrangements that facilitate production and output
3780	Agricultural economics
3787	The geographical distribution of resources and markets: international trade
3797	The role of government in production and distribution
3805	Methods of business organization
3832	Advertising
3833	The distribution of risk
3842	Consumer credit
3851	The distribution of wealth and income by categories of the population
3860	The routes by which government affects the distribution of wealth and income
3890	National income and employment theory
3898	International economic and financial equilibrium and disequilibrium
3911	Business cycles
3916	Inflation and deflation
3918	The nature and causes of economic growth
3935	Planning for economic growth and stability
3943	The national state as viewed in political theory
3959	Patterns of political action as viewed in political theory
3964	Political concepts, ideologies, and problems
3989	Political systems
3999	The branches of government
4004	Public administration
4007	The ways in which political power is exercised
4016	Government's role in production and consumption
4017	Methods of changing the form of government
4021	The politics of international relations
4022	International treaties and agreements
4023	Foreign policy and diplomacy
4024	The use of intelligence and counterintelligence activities in the preservation of national security and the conduct of international affairs
4025	War among states
4038	Western and non-Western philosophies of law
4046	Ancient and modern legal systems
4066	The study of the distinctions and parallels among diverse legal systems
4067	The profession and practice of law
4072	Laws defining and implementing the authority and power of the state
4076	Laws governing relations among sovereign states
4083	Laws governing acts viewed as crimes
4086	Laws promoting the public welfare
4090	Laws governing taxation 
4091	Laws of judicial procedure
4101	Law of property
4127	Family law
4134	Law of torts
4152	Laws governing economic transactions
4182	Civil procedural law
4200	Philosophies of education 
4201	The learning process and the teaching art
4210	The organization of education
4226	Systems of education
4238	History of education: philosophies, practices, and institutions
4281	International educational activities
3325	In the eastern Arctic
3326	In the western Arctic
3328	In the sub-Arctic
3329	On the Northwest Coast
3330	In California
3331	On the Plateau
3332	In the Great Basin
3333	In the Southwest
3334	On the Plains
3335	In the eastern woodlands
3336	In the Southeast
3338	In northern Mexico
3339	In Meso-America
3340	In Central America and the northern Andes
3341	In the Caribbean
3343	In the central and southern Andes
3344	In the tropical forest
3345	Among the South American nomads
3347	On the Atlantic fringe
3348	On the plain
3349	Along the Mediterranean
3350	On the Alpine climax
3352	In the Maghrib: northwestern Africa
3353	In the Mashriq: northeastern Africa and southwest Asia
3354	In Iran
3355	In Turkey
3357	In Siberia
3358	In Central Asia
3359	In East Asia
3360	In South Asia
3361	In Southeast Asia
3363	In the western Sudan
3364	In the eastern Sudan
3365	On the Guinea coast
3366	In the Congo
3367	In central and lower East Africa
3368	In the East African Horn
3369	Among the Khoisan peoples: Hottentots and Bushmen
3371	In Australia
3372	In Melanesia
3373	In Polynesia
3374	In Micronesia
3377	Definitions of culture
3378	Culture and personality
3379	Cultural comparisons: ethnocentrism, cultural relativism
3380	Cultural adaptation and change
3381	Cultural patterns
3382	Cultural institutions
3384	Cultures of primitive and nonurban societies
3390	Cultures of civilized societies: theories of their origin and evolution
3391	The development of modem industrial civilization: mass society
3396	General aspects of kinship
3397	Laws and customs regarding mate selection, sexual behaviour, marriage and divorce, legitimacy
3398	Rules of residence; e.g., virilocal, uxorilocal, neolocal
3399	Descent systems: unilineal, cognatic, and variant forms
3400	Control of resources, inheritance, and succession
3402	Kinship and social change: kinship as an evolving social institution
3404	The varieties of groups and other associations within societies
3405	Organization by status: class systems, caste systems, systems characterized by slavery or serfdom
3407	The economic systems of primitive or nonurban peoples
3411	The economic systems of developed nations 
3413	Education and socialization: formal and informal enculturation
3414	Religious belief, folklore 
3415	Legal systems 
3416	Artistic expression: literature, visual arts, performing arts; crafts 
3417	Linguistic systems 
3418	Recreation, sports and games
3423	Communication by means of bodily gestures and posture, by facial expression
3424	Laughter and nonword sounds as communication
3425	The use of signals, signs, symbols, icons, and cultural artifacts
3426	Cybernetic communication
3428	Parapsychological forms of communication: telepathy
3430	Definitions of language
3431	Ways of studying language: phonetics, grammar, semantics
3432	Language variants: dialects, slang, and specialized variants (e.g., jargon, pidgins, creoles)
3433	Speech: the psychological and physiological bases
3434	Meaning and style in language
3436	Language and culture
3438	Linguistic change and language typology
3439	Cryptology: codes, ciphers, and other means of encrypting language
3441	The phonetics of speech (articulatory, acoustic, linguistic)
3443	The physiology of speech
3445	Speech disorders
3447	The nature, origin, and evolution of writing: from pictures to the alphabet
3448	Types of writing systems: logographic, syllabic, consonantal, alphabetic, featural
3449	Systems of writing: hieroglyphic, cuneiform, alphabetic, ideographic
3450	Adjuncts to writing: punctuation, shorthand
3451	Calligraphy and the art of handwriting: early Semitic, Arabic, Greek, Latin, Indic, East Asian
3453	The development of linguistic theory
3454	Synchronic linguistics
3456	Diachronic linguistics: linguistic change, comparative method, language classification
3457	Dialectology and the study of linguistic geography
3458	Semantics: the study of language and meaning
3459	The study of writing
3461	Attitudes toward language
3463	The connection of language with history, the role of language in the transmission of culture
3464	The role of language in cross-cultural relations
3465	The use of language as a political instrument
3466	The role of language in unifying social and occupational groups
3468	The classification of language
3469	Languages spoken in Europe and areas of European colonization
3486	Languages of Asia and Oceania
3503	Languages of Africa and the Middle East
3514	Indian languages of the Americas
3519	Extinct languages of the world
3526	Constructed languages
3535	The social effects of industrialization and modernization
3536	The social effects of organizational specialization: bureaucracy
3537	The social effects of industrial specialization and automation
3539	The process of socialization
3542	Theories of alienation: definitions, causes, manifestations, and proposed solutions
3544	The regulation of behaviour that departs from social norms
3549	The role of ideology in social change
3550	Contact with other cultures as a factor in social change
3551	The influence of environment as a factor in social change
3552	The role of demographic factors in social change
3553	The role of art in social change: art as an ideological instrument
3554	Religion as a factor for and against social change
3555	The role of intellectual factors in social change
3556	The relationship of economic factors to social stability
3557	Technological factors in social change
3558	The role of collective behaviour in social change
3559	The role of public opinion in social behaviour
3561	Characteristics of social movements
3563	Selected types of social movements
3571	Classifications of groups
3572	The modem family: its organization and functions
3573	Special-interest groups
3574	Minorities and ethnic groups
3577	The adolescent
3578	The aged
3579	Women
3580	Cultural minorities
3581	The poor
3582	Criminals and delinquents
3583	Sexual deviants
3584	Prostitutes
3585	Drug and alcohol users
3586	Suicidal persons
3588	The background of social and welfare services: modem and historical influences
3590	Fields of service
3602	The concepts of differentiation and stratification: distinctions and interrelationships
3604	Factors producing social, economic, and cultural differences
3607	The process of stratification: its relationship to differentiation
3612	The relation of social class to caste, status, elites, and other concepts
3613	Theories of social class
3615	Types and characteristics of and comparisons among modem social classes
3617	Social mobility
3618	The idea of a classless society: approximations to an equality of conditions
3619	Social immobility: slavery, serfdom, and forced labour
3622	Determinants of population
3626	Historical changes in population
3628	Theories of population
3637	Governmental policies influencing population growth and composition
3639	The future of the world's population
3643	Characteristics of urbanization
3645	History of urbanization
3647	Patterns of urban planning
3650	Trends in urbanization
3665	The concept of economic activity as a process of choosing among scarce resources
3666	The concept of division of labour
3667	The concepts of diminishing returns and optimization
3668	The concept of marginality
3669	The concept of capital
3670	The concept of competition
3671	The concept of comparative advantage
3672	The concepts of growth and development
3674	Microeconomics: the economic decisions of individuals, households, and firms
3675	Sectoral economics: the economic arrangements of industries, groups, and regions
3676	Macroeconomics: the economy as a whole
3678	Archetypal economic systems
3682	Western-type market economies
3684	Soviet- and socialist-type economic systems
3686	Mixed economies in developing countries
3688	Other economic systems
3694	National consumption levels in the private sector: trends in expenditures for goods and services
3695	Factors influencing consumers' tastes and spending
3696	The protection of consumer interests
3698	Markets classified by reference to competition and monopoly
3704	Major types of markets
3709	The counterpart of the market under full-scale economic planning: markets under socialism
3711	The historical development of markets
3714	Markets in international trade
3716	The function of the market in the establishment of equilibrium between supply and effective demand
3719	The price system as a means of organizing economic activity
3722	Limitations on and failures of the price system: areas in which the price system does not function
3729	The role of the public sector in the distribution of goods and services: government budgets
3733	Analysis of costs and output in the short run
3735	Analysis of costs and output in the long run for profit maximization and cost minimization
3737	The relation between the productive process and the incomes derived from it 
3738	The earnings of land, labour, and capital employed in the productive process
3740	Labour as an input in the productive process
3751	Land and raw materials as inputs
3753	Energy as an input
3755	Capital as an input in the productive process
3758	The nature and characteristics of money
3763	The monetary functions of commercial banks and central banks
3774	The use of economic statistics in the determination of production and output
3778	The business corporation
3781	The relationship between agricultural and economic development
3782	Efforts to control prices and production in agriculture
3784	The behaviour of farm prices and the consequences for the incomes of farmers
3785	The effect of technology on world agriculture: the increase in acreage and in crop yields
3786	The organization of fanning: types of farms
3788	Classical and contemporary theories of international and interregional trade
3790	National and regional factors influencing trade
3795	International trade arrangements
3798	The theory of public expenditures
3800	The justification of the government's claim to share in resource use
3802	The growth in government spending in the 19th and 20th centuries
3804	Government operation of basic industries
3806	The keeping of accounts
3811	The management of business funds
3816	The management of human resources: personnel administration
3821	The administration and control of production
3826	The distribution of goods
3834	The nature of insurance
3835	Fire and marine insurance
3836	Casualty and surety insurance
3838	Private life and health insurance
3839	Government-sponsored and/or government-administered health insurance
3840	Underwriting of risks: rate making
3841	Legal aspects of insurance
3843	Types of consumer credit: installment loans and noninstallment, or single-payment, loans
3845	Historical development of consumer credit in industrialized countries
3848	Efforts to protect the consumer: the dimensions of consumer credit
3852	The nature and measurement of wealth and income
3854	Methods of classifying the distribution of wealth and income
3857	Patterns of wealth and income distribution among various countries and among persons within a country
3861	The national budget as the program of the government's revenues and expenditures
3863	The nature and purposes of taxation
3868	Kinds of taxes
3876	Transfers and subsidies
3880	The financing of budgetary deficits and surpluses
3882	Direct controls over the private sector
3887	Land reform: the redistribution of land tenure
3891	The concern of income and employment theory with changes in aggregate output, employment, and prices
3894	The circular flow of income and expenditure: national product as goods and as earnings
3896	Analyses of fluctuations in national income
3899	Foreign exchange markets
3907	International monetary and financial institutions
3912	The statistical study of cycles
3914	Theories of the business cycle and business cycle models
3915	Countercyclical monetary and fiscal policy
3919	Various factors influencing economic growth
3922	The theory of economic growth and models of growth
3926	Social costs and benefits of economic growth
3928	Economic growth in developing countries
3932	Changes in economic efficiency as measured by changes in output per unit of input
3936	The nature of economic planning
3937	Economic planning in Communist countries
3938	Economic planning in developed non-Communist countries
3939	Economic planning in developing countries
3944	Properties of statehood: sovereignty
3946	The state and the individual
3948	The national state in the international community 
3950	Various conceptions of the bases of legitimacy and authority of government
3955	Theories of constitutionalism, modern constitutional governments
3960	Political action within small groups, villages, or communities
3961	Political action by organized parties
3962	Political action by special-interest groups
3963	The political influence of public opinion
3965	The concept of political power
3967	The concept of human rights
3969	Modern ideologies
3981	Contemporary political issues and problems
3990	Levels and structures of various systems of government
3997	Types and models of political systems
4000	The concentration of legislative and executive functions: parliamentary rule
4001	The legislature
4002	The executive
4003	The judiciary
4008	Internal and external security functions of government
4009	The conduct of foreign relations
4011	Supervisory functions of government
4013	Regulatory functions of government: the establishment and active enforcement of standards
4014	Law enforcement and the corrective functions of government: sanctions, inducements, and penalties
4015	Enterprising functions of government
4018	Peaceful changes: by electoral process (plebiscite), by constitutional mandate
4019	Violent changes: revolution, civil war, conquest by a foreign power
4026	Degrees and kinds of war
4029	The conduct of war
4039	Western philosophy of law
4044	Non-Western philosophies of law: Islamic, Chinese, and other non-Western philosophies of law
4047	Primitive law: the legal systems of nonliterate peoples
4049	Ancient systems of law
4057	Medieval European law
4062	Modern systems of law
4068	The profession of law
4069	Legal ethics
4070	Educational requirements for the legal profession
4073	Basic laws governing the organization and functions of the state: constitutional law
4074	Laws governing public administration
4077	Sources and concepts of international law
4078	The attempt to create a supranational legislative and executive authority: the United Nations
4079	The attempt to create a supranational judicial authority
