Id	Label
1	Britannica
4282	Art
4284	Art in General
4392	The Particular Arts
4286	Theory and Classification of the Arts
4308	Experience and Criticism of Works of Art; the Nonaesthetic Context of Art
4359	Characteristics of the Arts in Particular Cultures
4394	Literature
4463	Theatre
4509	Motion Pictures
4530	Music
4620	Dance
4641	Architecture, Garden and Landscape Design, and Urban Design
4672	Sculpture
4699	Drawing, Painting, Printmaking, and Photography
4763	Arts of Decoration and Functional Design
4287	The philosophy of art
4292	Classification of the arts
4309	The aesthetic experience: the apprehension, interpretation, and appreciation of works of art
4321	The criticism of works of art
4330	Scholarship in the arts
4334	The interaction of the arts with social, economic, and cultural institutions
4340	The economics of art
4346	The training and work of the artist
4350	The preservation and dissemination of works of art
4360	Arts of the Stone Age peoples
4362	Arts of the Western tradition
4367	Arts of Asian peoples
4373	Arts of the Middle East and of the Islamic peoples
4376	Arts of the African peoples
4382	Arts of the Oceanian peoples
4387	Arts of the American Indian peoples
4391	Primitive, folk, and popular arts 
4395	The art of literature
4403	Techniques of literature
4414	Kinds of literary composition
4460	The history of literature
4464	The art of theatre
4475	Kinds and methods of theatrical production
4499	Elements of theatrical production
4506	The history of theatre
4510	The art of motion pictures
4523	The interrelation of other arts in motion pictures
4525	The nonaesthetic contexts of motion pictures
4529	The history of motion pictures
4531	The art of music
4537	The sources of musical sound
4551	The elements of music: their patterning and modes of organization in composition
4574	Musical notation
4575	Forms of musical composition
4596	Musical performance
4597	Chamber music
4598	Music for the theatre
4607	Jazz
4611	Primitive, folk, and popular music 
4612	Recording and reproduction of music
4617	The history of music
4621	The art of dance
4627	Ballet
4632	Modern dance
4637	Primitive, folk, and popular dance 
4638	The history of dance
4642	The art of architecture
4670	Garden and landscape design
4671	Urban design: the artistic aspects of city planning
4673	The art of sculpture
4680	The diverse kinds of sculpture
4696	The history of sculpture
4700	Drawing
4715	The art of painting
4743	Printmaking
4754	Photography as an art
4764	The nature and scope of the arts of decoration and functional design
4765	The kinds of decorative arts and types of decorative objects classified by the materials and methods used to produce or decorate them, or both
4797	The arts of functional design: kinds and types of artistic object classified by their function
4288	Diverse conceptions of the scope of art
4289	Diverse theories concerning the nature, functions, and effects of art
4291	The making of works of art: the creative process
4293	Major distinctions among the kinds of art
4300	Other distinctions among the kinds of art; e.g., space and time arts, primary and auxiliary arts
4301	The characterization of works of art by reference to the cultural or social circumstances of their production or the extent and character of their audience
4303	Style in the arts
4310	Influences affecting the apprehension of works of art
4312	The interpretation of works of art
4315	The appreciation of works of art
4316	Special problems of appreciation and apprehension
4322	Diverse criteria of evaluation
4324	The practice of criticism
4331	Resources and methods of scholarship in the field of the arts
4332	The relation of scholarship in the arts to other humanistic disciplines
4335	Social uses of art 
4336	Social control of art: censorship and related forms of regulation
4337	The arts and religion 
4338	Technology, science, and the arts 
4339	The arts in education: aesthetic education
4341	Factors affecting the economic value of a work of art
4342	Systems of financing artistic activities
4343	The art market
4344	Remuneration of artists and protection of their rights
4345	Fraudulence in the arts: forgery, piracy, plagiarism
4347	The preparation of the artist: methods of training
4348	Art as a vocation: conditions of work in the arts
4349	Professionalism and amateurism in the arts
4351	The role of institutions
4353	The role of writing and notation
4354	The role of industry and commerce
4355	The role of mechanical and electronic media
4356	The role of oral tradition
4357	The role of imitative tradition
4358	The role of fairs, festivals, exhibitions, expositions, and related phenomena
4363	In antiquity
4365	Arts of the Middle Ages
4366	Arts from the Renaissance to the present in Europe and America
4368	In East Asia: China, Japan, Korea
4369	In Central Asia
4371	In South Asia: India, Sri Lanka, Kashmir, Pakistan, Bangladesh
4372	In Southeast Asia: Burma, Cambodia, Indonesia, Malaysia, Thailand, Vietnam, the Philippines
4374	Arts of the Jewish peoples
4375	Arts of North Africa and of the Arab world
4377	Arts of Sudanic cultures
4378	Arts of Central African cultures
4379	Arts of East African cultures
4380	Arts of Southern African cultures
4381	Arts of West African cultures
4383	Arts of Melanesia
4384	Arts of Micronesia
4385	Arts of Polynesia
4386	Arts of the Australian Aboriginal peoples
4388	Arts of the Eskimo and North American Indian peoples
4389	Arts of Meso-American peoples
4390	Arts of South American peoples
4396	The nature and scope of literature: the distinction between literature and other forms of writing
4397	Literary composition
4398	The contents of literature: its subject matter
4399	Literature and its audience
4400	The integration of literature with other arts
4401	Literary genres: diverse systems of classifying literary works
4402	Writings on literature: theoretical treatises, scholarly research and writing, critical writing
4404	Rhetoric: the art of discourse
4408	Prosody
4415	Poetry: distinctions between verse and prose
4417	Narrative imaginative literature
4426	Dramatic or theatrical literature
4434	Lyric literature
4437	Satiric literature: satire, parody, lampoon
4439	Nonfictional prose literature
4456	Children's literature
4458	Primitive, folk, and popular literature 
4461	Literature of Western peoples
4462	Literatures of non-Western peoples 
4465	The nature and origins of theatre as an art
4466	Functions of theatre and theatrical production
4468	Problems of theatre and theatrical production
4469	Interrelation of theatrical performance and audience
4470	The arts of design in the theatre
4472	Directing
4473	Acting
4474	The roles of other arts in the theatre: literature, music, dance, painting, and architecture
4476	Diverse kinds of theatrical production
4497	Methods of theatrical production
4500	The production area: theatre buildings, stages, auditoriums
4503	Staging and stage design
4507	Western theatre
4508	Non-Western theatre 
4511	The nature of motion-picture art: the classification of motion pictures
4513	The component arts of motion pictures
4520	Motion-picture production
4526	The motion-picture industry
