Id	Label
1	Britannica
6320	The History of Mankind
6322	Peoples and Civilizations of Ancient Southwest Asia, North Africa, and Europe
6682	Peoples and Civilizations of Medieval Europe, North Africa, and Southwest Asia
7129	Peoples and Traditional Civilizations of East, Central, South, and Southeast Asia
7508	Peoples and Civilizations of Sub-Saharan Africa to 1885
7609	Peoples and Civilizations of Pre-Columbian America
7667	The Modern World to 1920
8636	The World Since 1920
6324	Early Peoples and Civilizations of Southwest Asia and Egypt, the Aegean, and North Africa
6508	Peoples of Ancient Europe and the Classical Civilizations of the Ancient Mediterranean World to AD 395
6684	Western Europe, the Byzantine (Eastern Roman) Empire, and Eastern Europe from AD 395 to c. 1050
6809	The Formative Period in Islamic History, from AD 622 to c. 1055
6858	Western Christendom in the High and Later Middle Ages (c. 1050-c. 1500)
7064	The Crusading Movement, the Islamic States of Southwest Asia, North Africa, and Europe, and the States of Eastern Christendom from c. 1050 to c. 1480
7131	China to the Beginning of the Late T'ang (AD 755)
7190	China from the Late T'ang (ad 755) to the Late Ch'ing (c. 1839)
7248	Inner (Central and Northeast) Asia to c. 1750
7296	Japan to the Meiji Restoration (1868), and Korea to 1910
7373	The Indian Subcontinent and Ceylon to c. AD 1200
7418	The Indian Subcontinent from c. 1200 to 1761, and Ceylon from c. 1200 to 1505
7464	The Peoples and Civilizations of Southeast Asia to c. 1600
7510	West Africa to c. 1885
7534	The Nilotic Sudan and Ethiopia from c. AD 550 to 1885
7549	East Africa and Madagascar to c. 1885
7573	Central Africa to c. 1885
7581	Southern Africa to c. 1885
7611	Andean Civilization to c. AD 1540
7638	Meso-American Civilization to c. ad 1540
7669	Western Europe from c. 1500 to c. 1789
7837	Eastern Europe, Southwest Asia, and North Africa from c. 1480 to c. 1800
7896	Europe from 1789 to c. 1920
8141	European Colonies in the Americas from 1492 to c. 1790
8186	Development of the United States and Canada from 1763 to 1920
8309	Development of the Latin-American and Caribbean Nations to c. 1920
8444	Australia and Oceania to c. 1920
8462	South Asia Under the Influence of European Imperialism from c. 1500 to c. 1920
8508	Southeast Asia Under the Influence of European Imperialism to c. 1920
8549	China from 1839 Until the Onset of Revolution (to c. 1911), and Japan from the Meiji Restoration to c. 1910
8581	Southwest Asia and North Africa (c. 1800-1920), and Sub-Saharan Africa (1885-c. 1920) Under the Influence of European Imperialism
8638	International Movements, Diplomacy, and War Since 1920
8741	Europe Since c. 1920
8875	The United States and Canada Since 1920
8950	Latin-American and Caribbean Nations Since c. 1920
9066	East Asia
9148	South and Southeast Asia: the Late Colonial Period and the Emergence of New Nations Since 1920
9211	Australia and Oceania Since 1920
9231	Southwest Asia and Africa
6325	The character and achievements of ancient Near Eastern, Aegean, and North African civilizations
6328	Mesopotamia and Iran to c. 1600 BC
6348	Emergence of river valley civilization in Egypt (to c. 1600 BC)
6361	Early civilizations in Syria and Palestine, Anatolia, and the Aegean to c. 1600 BC
6387	The era of the Egyptian and Hittite empires (c. 1600-1050 bc): the expansion of the Indo-Europeans
6428	The era of the new states of Southwest Asia: the beginning of the Iron Age (c. 1050-700 BC)
6451	The era of the Assyrian and Neo-Babylonian empires and the Achaemenid Persian Empire (746-250 bc)
6477	The Parthian and Sasanian empires (c. 250 BC-AD 651), Armenia
6491	The Nilotic Sudan, South Arabia, and Ethiopia until c. AD 600
6509	Non-Classical ancient Europe
6535	Archaic Greece and the development of Classical Greek civilization (c. 1200-323 BC)
6572	The Hellenistic Age (323-27 BC)
6598	The rise of Rome
6640	The Roman Empire (31 BC-AD 395)
6685	The study of medieval and Byzantine history
6687	The eclipse of the Roman Empire in the West and the development and Christianization of Germanic successor states (AD 395-c. 750)
6707	The early Byzantine Empire (AD 395-717)
6727	Western Christendom and Scandinavia from the Carolingian era to the general European revival (c. 750-c. 1050)
6771	Peoples and states of eastern Europe to c. 1050
6795	The zenith and incipient decline of the Byzantine Empire (717-1081), the growth of Venice
6810	The study of Islamic history: the historical sources, historiographic problems
