Id	Label
1	Britannica
4829	Technology
4831	The Nature and Development of Technology
4898	Elements of Technology
5188	Major Fields of Technology
4833	Technology: Its Scope and History
4867	The Organization of Human Work
4900	Technology of Energy Conversion and Utilization
4945	Technology of Tools and Machines
4997	Technology of Measurement, Observation, and Control
5053	Extraction and Conversion of Industrial Raw Materials
5115	Technology of Industrial Production Processes
5190	Agriculture and Food Production
5280	Technology of the Major Industries
5321	Construction Technology
5373	Transportation Technology
5429	Technology of Information Processing and of Communications Systems
5508	Military Technology
5590	Technology of the Urban Community
5616	Technology of Earth and Space Exploration
4834	General conceptions or definitions of technology
4836	Relations between technology and other spheres of contemporary life
4844	History of technology: sociocultural consequences of technological changes 
4868	The organization of work
4885	The application of scientific methods to managerial functions
4893	The relation between man and machine in industrial production
4901	Major types of energy useful to mankind
4905	Devices and techniques for the utilization of energy
4931	Devices for energy conversion
4940	Devices for energy concentration and control
4944	Devices for unlimited production of free energy: attempts to design perpetual motion machines
4946	Hand tools
4957	Machines and machine components
4979	Machine tools
4987	Computer-aided machining
4992	Nonconventional methods of machining
4998	Theory of measurement
4999	Units and standards of measurement
5002	Principles and processes by which instruments of measurement operate
5003	Common types of measuring instruments
5022	Instruments used for observing and recording
5031	Special instruments and apparatus used in scientific research
5039	Major systems of measurement and observation
5048	Instrumentation and control systems
5054	The world's physical and biological resources
5060	Technology of the extraction industries
5066	Primary conversion of raw materials
5116	Materials processing
5146	Metallurgy
5181	Materials handling in the production process
5187	Technology of packaging
5191	The history of agriculture
5192	Farm management
5197	Crop farming
5214	Livestock farming
5227	Technology of hunting and fishing, whaling
5228	Food processing
5260	Food preservation
5270	Techniques for controlling the quality of food
5275	Food sources and new product development
5281	Principles of organization of work and production
5282	Major manufacturing industries
5287	The major fabrication industries
5298	The major processing industries
5310	The construction industries
5311	The service industries
5317	The utilities industries: the power, gas, telephone, and telegraph industries
5318	The merchandising and marketing of consumer goods
5319	Industrial research and development
5320	Technology of industrial safety
5322	General building construction
5365	Construction of civil engineering works
5372	Prefabrication and shop fabrication
5374	History of transportation
5390	Roads and highways and their construction
5391	Vehicles and devices for transportation across country and on roads and highways
5397	Rail transportation
5398	Stationary conveyance systems; e.g., pipelines, conveyor belts 
5399	Water transportation
5413	Air transportation
5427	Traffic control
5430	Communication and information theory
5431	Calculating devices: the abacus, tally sticks, mechanical and electromechanical calculators 
5432	Office machines
5437	Computers
5445	General information-recording devices
5455	Sound and video recording and reproducing devices 
5461	The technology of photography
5465	Information processing and systems
5483	Major systems of communication
5494	Major systems of detection and remote sensing
5497	Electronic components and techniques used in communications
5509	Offensive weaponry
5539	Defensive weaponry
5558	Weapon platforms
5581	Engineering
5585	Logistics: supply, transport, lodging, services
5586	Electronics
5591	Basic engineering services of the city
5605	Technology of the basic social services of the city
5612	Technological responses to new urban problems
5617	Techniques and equipment of surface and underground exploration
5626	Techniques and equipment of undersea exploration
5637	Techniques and equipment of space exploration
5663	Techniques of life-support systems for exploration
4837	Technology and wealth
4838	Technology and war
4839	Technology and education
4840	Technology and art
