Id	Label
1	Britannica
9380	The Branches of Knowledge
9771	Science
9773	History and Philosophy of Science
9849	The Physical Sciences
9952	The Earth Sciences
10025	The Biological Sciences
10072	Medicine and Affiliated Disciplines
10171	The Social Sciences and Psychology and Linguistics
10222	The Technological Sciences
9774	History of science
9811	Philosophy of science
9850	History of the physical sciences: the evolution of astronomy, physics, and chemistry
9927	The nature and scope of astronomy and astrophysics
9936	The nature and scope of physics: its major subject matters, methods, and problems  
9945	The nature and scope of chemistry: its major subject matters and problems 
9953	The history of the Earth sciences
10017	The nature, scope, and methods of the particular Earth sciences  
10026	History of the biological sciences
10059	The nature, scope, and methodology of the biological sciences  
10066	Philosophy of biology
10073	History of medicine and surgery
10143	Fields of specialized medical practice or research
10166	Disciplines affiliated with medicine
10172	History of the social sciences
10192	The nature of anthropology
10195	The nature of sociology
10201	The nature of economics
10205	The nature of political science
10210	The nature of geography
10213	History and methods of psychology
10217	The nature of linguistics
10223	History of the technological sciences
10224	Nature and scope of engineering
10228	The nature and scope of agricultural sciences
10232	The nature and scope of recently developed interscience disciplines
9775	Introduction : problems and difficulties of tracing the development of science 
9776	Science in ancient and medieval Western civilization
9787	Science in other civilizations : Islamic science ; science in India, China, and Japan 
9788	European science in the early modeen period
9800	Science in the age of modern revolutions
9805	Science in the 19th century 
9807	Science in the early 20th century 
9809	Contemporary problems and prospects 
9812	The nature and scope of the philosophy of science and its relation to other disciplines 
9814	Historical development of the philosophy of science
9825	Elements of the scientific enterprise
9833	Movements of scientific thought: the basic procedures of intelectual development in science
9840	The philosophical status of scientific theory
9845	The relevance of scientifrc knowledge to other spheres of human experience and concern 
9847	The relation between science and the humanities 
9851	History of astronomy
9886	History of physics
9905	History of chemistry
9929	The nature of astronomy and methods of study
9930	Component disciplines of astronomy and their relationship to other sciences 
9932	Investigaton of the scale of the universe and of the distribution of objects within it 
9934	Orbit theory : its role in astronomy
9935	Astrophysics : the study of stars, galaxies, and the universe ; cosmology and cosmogony
9937	The nature of physics : its concern with matter and enetgy and their interactions
9938	Component disciplines of physics 
9940	The experimental and theoretical methods of physics
9941	The relationship of physics to other disciplines
9942	Interdisciplinary fields of physics : astrophysics, biophysics, geophysics
9943	Philosophical problems in physics 
9946	The nature of chemistry : its concern with the composition, properties, and changes of matter
9947	The subdivisions of chemistry 
9949	The methods of chemistry
9950	The study of chemical transf ormations The study of chemical transf ormations 
9951	Interdisciplinary fields of chemistry : geochemistry, chemical engineering, medicinal chemistry
9954	The origins of the Earth sciences in prehistoric times
9955	The Earth sciences from antiquity to the 16th century
9964	The Earth sciences in the 16th, 17th, and 18th centuries
9975	The Earth sciences in the 19th century
9992	The Earth sciences in the 20th century
10018	Physical geography 
10020	The geological sciences 
10022	The hydrologie sciences : hydrology, limnology, glaciology, oceanography
10023	The atmospheric sciences 
10027	Origin and early development of biological ideas
10035	Developments in the biological sciences in the 17th, 18th, and 19th centuries
10049	Biology in the 20th century
10060	Molecular biology : biochemistry, bjophysics, genetics
10061	Cell biology 
10063	Organismic biology 
10065	Population biology : biogeography, comparative psychology, ecology, population genetics
10067	The range of topics in biophilosophy 
10069	Issues conceFning the nature of biological systems
10070	Issues concerning evolution
10071	Issues with ethical implications
10074	Early medicine: Western medicine before 1800, Oriental medicine before C.1900
10107	The rise of scientific medicine in the 19th century
10116	Medicine in the 20th century
10135	Surgery in the 20th century
10144	Hospital residency specialties
10153	Other clinical specialties
10162	Nonclinical specialties and the basic medical sciences 
10164	Ancillary medical disciplines 
10167	History and practice of dentistry
10168	History and practice of osteopathy
10169	History and practice of nursing
10170	History and practice of pharmacy
10173	Origins of the social sciences
10176	19th-century developments in the social sciences
10180	20th-century developments in the social sciences
10193	The background of anthropology
10194	The scope and methods of anthropology : the division between cultural'and physical anthropology
10196	The background of contemporary sociology
10197	The methodology of contemporary sociology
10198	The status of contemporary sociology
10199	Emergent trends in sociology
10200	Cognate disciplines : criminology, penologya social psychology, demography
10202	Development of theories of economics
10203	The scope and methods of the study of economics : microeconomics, macroeconomics
10204	Cognate disciplines : mathematical economics, econometrics, accounting
10206	The history of political science
10207	The scope and methods of contemporary political science
10208	Cognate disciplines 
10211	The history of geography
10212	The scope and methods of geography : the division between physical, human, and regional geography
10214	The history of psychology
10215	The nature and scope of psychology
10216	Special branches and cognate disciplines of psychology : physiological psychology, social psychology
10218	The history of linguistics
10219	The nature and scope of linguistics
10220	Linguistics and other disciplines 
10225	Engineering as a profession
10226	vBranches of engineering 
10229	History of the agricultural sciences
10230	Subdivisions of the agricultural sciences 
10233	Bionics
10238	Systems engineering and operations research
10239	Cybemeticq control theory, and information science
9777	Science in Greek civilization
9784	Science in Rome 
9786	Medieval science
9789	The rebirth of science in the Renaissance
9794	The revolution in natural philosophy
9799	Characteristics of European science
9801	Science during the Industrial Revolution
