Id	Label
1	Britannica
6320	The History of Mankind
6682	Peoples and Civilizations of Medieval Europe, North Africa, and Southwest Asia
6684	Western Europe, the Byzantine (Eastern Roman) Empire, and Eastern Europe from AD 395 to c. 1050
6809	The Formative Period in Islamic History, from AD 622 to c. 1055
6858	Western Christendom in the High and Later Middle Ages (c. 1050-c. 1500)
7064	The Crusading Movement, the Islamic States of Southwest Asia, North Africa, and Europe, and the States of Eastern Christendom from c. 1050 to c. 1480
6685	The study of medieval and Byzantine history
6687	The eclipse of the Roman Empire in the West and the development and Christianization of Germanic successor states (AD 395-c. 750)
6707	The early Byzantine Empire (AD 395-717)
6727	Western Christendom and Scandinavia from the Carolingian era to the general European revival (c. 750-c. 1050)
6771	Peoples and states of eastern Europe to c. 1050
6795	The zenith and incipient decline of the Byzantine Empire (717-1081), the growth of Venice
6810	The study of Islamic history: the historical sources, historiographic problems
6811	The rise and spread of Islam and the Arab Empire to the end of the Umayyad dynasty (AD 622-750)
6832	The ‘Abbasid Empire and its successor states (750-c. 1055)
6859	The medieval western European revival and the economy, society, and culture of Western Christendom in the High Middle Ages
6956	The decline of medieval European political institutions, economy, and culture and the incipient transition to the modern age (c. 1300-c. 1500)
7065	The expansion of western Europe in the crusading movement and the Muslim response, the states of Eastern Christendom and the crusader states from c. 1050 to c. 1480
7095	The Islamic states of Southwest Asia, North Africa, and Europe (c. 1050-c. 1480)
6688	The end of the Western Roman Empire and the Germanic Volkerwanderung (AD 395-c. 500)
6692	The Germanic successor states and the remnants of the Roman Empire in the West from c.500 to 750
6701	Religion, the arts, and society in the early Middle Ages
6708	Origins of Byzantium in the late Roman Empire: the reforms of Diocletian and Constantine
6710	Persistence of Greco-Roman society in the East in the 5th century
6722	Rehabilitation of the empire under the dynasty of Heraclius (610-685)
6728	The Carolingian Empire and its later dissolution (c. 750-887), France in the 10th century
6742	The British Isles and Scandinavia (c. 800-1066)
6751	Germany, Burgundy, and Italy: development of the Holy Roman (German) Empire (911-1056)
6762	The Kingdom of France under the early Capetians (987-1180)
6765	Growth of the Christian states in northern Spain (Asturias-Leon-Castile, Navarre, Aragon-Catalonia)
6768	The sociopolitical and economic structure of early medieval Europe
6773	The Slavic peoples
6776	The eastern European states and peoples within the Byzantine orbit
6785	Eastern European states within the orbit of Western Christendom
6796	The age of Iconoclasm (717-867)
6799	The Macedonian era (867-1025)
6804	Byzantine decline and subjection to Western influences
6807	Venice: the development of its institutions, commerce, and naval power in the early Middle Ages
6812	Islam and Arab expansion in the 7th century
6820	The Umayyad caliphate (661-750)
6833	The ‘Abbasid caliphate from 750 to 945
6841	Eclipse of the 'Abbasids and the growth of provincial dynasties from c. 755 to 1055
6860	Society, economy, and culture
6879	The Holy Roman Empire, the papacy, and Italy from c. 1050 to c. 1300
6895	The growth of the Kingdom of France under the later Capetian dynasty (1180-1328), the Low Countries
6912	The Spanish Christian kingdoms of Castile and Leon, Aragon (including Barcelona and Catalonia), Portugal, and Navarre (1035-c. 1260)
6919	The Kingdom of England and its continental dependencies from the Norman Conquest to the death of Edward I
6941	Scandinavia (c. 1050-c. 1300): establishment of the kingdoms of Denmark, Norway, and Sweden
6945	The Slavic and Magyar states of Western Christendom (c. 1050-c. 1300)
6957	The culture of the late Middle Ages in western Europe
6967	Late medieval society and economy
6972	The church in the later Middle Ages
6975	Germany, Bohemia, and the Swiss Confederation (c. 1300-c. 1500)
6989	Italy in the late Middle Ages and the Renaissance
7011	France and the Low Countries (c. 1300-c. 1500)
7028	England, Wales, Scotland, and Ireland (c. 1307-c. 1500)
7041	Spain and Portugal (c. 1300-c. 1500)
7053	The Scandinavian kingdoms (c. 1300-c. 1500)
7056	Hungary, Poland-Lithuania, and the Teutonic Order
7066	The crusading era and the states of Eastern Christendom (c. 1050-c. 1480)
7086	The Slavic states of Eastern Christendom from c. 1300 to c. 1500
